Country,Year,0
Denmark,1972,1
Denmark,1973,1
Denmark,1974,1
Denmark,1975,1
Denmark,1976,1
Denmark,1977,1
Denmark,1978,1
Denmark,1979,1
Denmark,1980,1
Denmark,1981,1
Denmark,1982,1
Denmark,1983,1
Denmark,1984,1
Denmark,1985,1
Denmark,1986,1
Denmark,1987,1
Denmark,1988,1
Denmark,1989,1
Denmark,1990,1
Denmark,1991,1
Denmark,1992,1
Denmark,1993,1
Denmark,1994,1
Denmark,2018,1
Estonia,1970,1
Estonia,1971,1
Estonia,1972,1
Estonia,1973,1
Estonia,1974,1
Estonia,1975,1
Estonia,1976,1
Estonia,1977,1
Estonia,1978,1
Estonia,1979,1
Estonia,1980,1
Estonia,1981,1
Estonia,1982,1
Estonia,1983,1
Estonia,1984,1
Estonia,1985,1
Estonia,1986,1
Estonia,1987,1
Estonia,1988,1
Estonia,1989,1
Estonia,1990,1
Estonia,1991,1
Estonia,1992,1
Estonia,1993,1
Estonia,1994,1
Estonia,2018,1
Finland,1956,1
Finland,1957,1
Finland,1958,1
Finland,1959,1
Finland,1960,1
Finland,1961,1
Finland,1962,1
Finland,1963,1
Finland,1964,1
Finland,1965,1
Finland,1966,1
Finland,1967,1
Finland,1968,1
Finland,1969,1
Finland,1970,1
Finland,1971,1
Finland,1972,1
Finland,1973,1
Finland,1974,1
Finland,1975,1
Finland,1976,1
Finland,1977,1
Finland,1978,1
Finland,1979,1
Finland,1980,1
Finland,1981,1
Finland,1982,1
Finland,1983,1
Finland,1984,1
Finland,1985,1
Finland,1986,1
Finland,1987,1
Finland,1988,1
Finland,1989,1
Finland,1990,1
Finland,1991,1
Finland,1992,1
Finland,1993,1
Finland,1994,1
Finland,2018,1
France,1951,1
France,1952,1
France,1953,1
France,1954,1
France,1955,1
France,1956,1
France,1957,1
France,1958,1
France,1959,1
France,1960,1
France,1961,1
France,1962,1
France,1963,1
France,1964,1
France,1965,1
France,1966,1
France,1967,1
France,1968,1
France,1969,1
France,1970,1
France,1971,1
France,1972,1
France,1973,1
France,1974,1
France,1975,1
France,1976,1
France,1977,1
France,1978,1
France,1979,1
France,1980,1
France,1981,1
France,1982,1
France,1983,1
France,1984,1
France,1985,1
France,1986,1
France,1987,1
France,1988,1
France,1989,1
France,1990,1
France,1991,1
France,1992,1
France,1993,1
France,1994,1
France,2018,1
Germany,1956,1
Germany,1957,1
Germany,1958,1
Germany,1959,1
Germany,1960,1
Germany,1961,1
Germany,1962,1
Germany,1963,1
Germany,1964,1
Germany,1965,1
Germany,1966,1
Germany,1967,1
Germany,1968,1
Germany,1969,1
Germany,1970,1
Germany,1971,1
Germany,1972,1
Germany,1973,1
Germany,1974,1
Germany,1975,1
Germany,1976,1
Germany,1977,1
Germany,1978,1
Germany,1979,1
Germany,1980,1
Germany,1981,1
Germany,1982,1
Germany,1983,1
Germany,1984,1
Germany,1985,1
Germany,1986,1
Germany,1987,1
Germany,1988,1
Germany,1989,1
Germany,1990,1
Germany,1991,1
Germany,1992,1
Germany,1993,1
Germany,1994,1
Germany,2018,1
Greece,1956,1
Greece,1957,1
Greece,1958,1
Greece,1959,1
Greece,1960,1
Greece,1961,1
Greece,1962,1
Greece,1963,1
Greece,1964,1
Greece,1965,1
Greece,1966,1
Greece,1967,1
Greece,1968,1
Greece,1969,1
Greece,1970,1
Greece,1971,1
Greece,1972,1
Greece,1973,1
Greece,1974,1
Greece,1975,1
Greece,1976,1
Greece,1977,1
Greece,1978,1
Greece,1979,1
Greece,1980,1
Greece,1981,1
Greece,1982,1
Greece,1983,1
Greece,1984,1
Greece,1985,1
Greece,1986,1
Greece,1987,1
Greece,1988,1
Greece,1989,1
Greece,1990,1
Greece,1991,1
Greece,1992,1
Greece,1993,1
Greece,1994,1
Greece,2018,1
Hungary,1981,1
Hungary,1982,1
Hungary,1983,1
Hungary,1984,1
Hungary,1985,1
Hungary,1986,1
Hungary,1987,1
Hungary,1988,1
Hungary,1989,1
Hungary,1990,1
Hungary,1991,1
Hungary,1992,1
Hungary,1993,1
Hungary,1994,1
Hungary,2018,1
Iceland,1956,1
Iceland,1957,1
Iceland,1958,1
Iceland,1959,1
Iceland,1960,1
Iceland,1961,1
Iceland,1962,1
Iceland,1963,1
Iceland,1964,1
Iceland,1965,1
Iceland,1966,1
Iceland,1967,1
Iceland,1968,1
Iceland,1969,1
Iceland,1970,1
Iceland,1971,1
Iceland,1972,1
Iceland,1973,1
Iceland,1974,1
Iceland,1975,1
Iceland,1976,1
Iceland,1977,1
Iceland,1978,1
Iceland,1979,1
Iceland,1980,1
Iceland,1981,1
Iceland,1982,1
Iceland,1983,1
Iceland,1984,1
Iceland,1985,1
Iceland,1986,1
Iceland,1987,1
Iceland,1988,1
Iceland,1989,1
Iceland,1990,1
Iceland,1991,1
Iceland,1992,1
Iceland,1993,1
Iceland,1994,1
Iceland,1995,1
Iceland,1996,1
Iceland,1997,1
Iceland,1998,1
Iceland,1999,1
Iceland,2000,1
Iceland,2001,1
Iceland,2002,1
Iceland,2003,1
Iceland,2004,1
Iceland,2005,1
Iceland,2006,1
Iceland,2007,1
Iceland,2008,1
Iceland,2009,1
Iceland,2010,1
Iceland,2011,1
Iceland,2012,1
Iceland,2013,1
Iceland,2014,1
Iceland,2015,1
Iceland,2016,1
Iceland,2017,1
Iceland,2018,1
India,1951,1
India,1952,1
India,1953,1
India,1954,1
India,1955,1
India,1956,1
India,1957,1
India,1958,1
India,1959,1
India,1960,1
India,1961,1
India,1962,1
India,1963,1
India,1964,1
India,1965,1
India,1966,1
India,1967,1
India,1968,1
India,1969,1
India,1970,1
India,1971,1
India,1972,1
India,1973,1
India,1974,1
India,1975,1
India,1976,1
India,1977,1
India,1978,1
India,1979,1
India,1980,1
India,1981,1
India,1982,1
India,1983,1
India,1984,1
India,1985,1
India,1986,1
India,1987,1
India,1988,1
India,1989,1
India,1990,1
India,1991,1
India,1992,1
India,1993,1
India,1994,1
India,1995,1
India,1996,1
India,1997,1
India,1998,1
India,1999,1
India,2000,1
India,2001,1
India,2002,1
India,2003,1
India,2004,1
India,2005,1
India,2006,1
India,2007,1
India,2008,1
India,2009,1
India,2010,1
India,2011,1
India,2012,1
India,2013,1
India,2014,1
India,2015,1
India,2016,1
India,2017,1
India,2018,1
Ireland,1970,1
Ireland,1971,1
Ireland,1972,1
Ireland,1973,1
Ireland,1974,1
Ireland,1975,1
Ireland,1976,1
Ireland,1977,1
Ireland,1978,1
Ireland,1979,1
Ireland,1980,1
Ireland,1981,1
Ireland,1982,1
Ireland,1983,1
Ireland,1984,1
Ireland,1985,1
Ireland,1986,1
Ireland,1987,1
Ireland,1988,1
Ireland,1989,1
Ireland,1990,1
Ireland,1991,1
Ireland,1992,1
Ireland,1993,1
Ireland,1994,1
Ireland,1995,1
Ireland,1996,1
Ireland,1997,1
Ireland,1998,1
Ireland,1999,1
Ireland,2000,1
Ireland,2018,1
Israel,1960,1
Israel,1961,1
Israel,1962,1
Israel,1963,1
Israel,1964,1
Israel,1965,1
Israel,1966,1
Israel,1967,1
Israel,1968,1
Israel,1969,1
Israel,1970,1
Israel,1971,1
Israel,1972,1
Israel,1973,1
Israel,1974,1
Israel,1975,1
Israel,1976,1
Israel,1977,1
Israel,1978,1
Israel,1979,1
Israel,1980,1
Israel,1981,1
Israel,1982,1
Israel,1983,1
Israel,1984,1
Israel,1985,1
Israel,1986,1
Israel,1987,1
Israel,1988,1
Israel,1989,1
Israel,1990,1
Israel,1991,1
Israel,1992,1
Israel,1993,1
Israel,1994,1
Israel,1995,1
Israel,1996,1
Israel,1997,1
Israel,1998,1
Israel,1999,1
Israel,2000,1
Israel,2001,1
Israel,2002,1
Israel,2003,1
Israel,2004,1
Israel,2005,1
Israel,2006,1
Israel,2007,1
Israel,2008,1
Israel,2009,1
Israel,2010,1
Israel,2011,1
Israel,2012,1
Israel,2013,1
Israel,2014,1
Israel,2015,1
Israel,2016,1
Israel,2017,1
Israel,2018,1
Italy,1956,1
Italy,1957,1
Italy,1958,1
Italy,1959,1
Italy,1960,1
Italy,1961,1
Italy,1962,1
Italy,1963,1
Italy,1964,1
Italy,1965,1
Italy,1966,1
Italy,1967,1
Italy,1968,1
Italy,1969,1
Italy,1970,1
Italy,1971,1
Italy,1972,1
Italy,1973,1
Italy,1974,1
Italy,1975,1
Italy,1976,1
Italy,1977,1
Italy,1978,1
Italy,1979,1
Italy,1980,1
Italy,1981,1
Italy,1982,1
Italy,1983,1
Italy,1984,1
Italy,1985,1
Italy,1986,1
Italy,1987,1
Italy,1988,1
Italy,1989,1
Italy,1990,1
Italy,1991,1
Italy,1992,1
Italy,1993,1
Italy,1994,1
Italy,2018,1
Japan,1956,1
Japan,1957,1
Japan,1958,1
Japan,1959,1
Japan,1960,1
Japan,1961,1
Japan,1962,1
Japan,1963,1
Japan,1964,1
Japan,1965,1
Japan,1966,1
Japan,1967,1
Japan,1968,1
Japan,1969,1
Japan,1970,1
Japan,1971,1
Japan,1972,1
Japan,1973,1
Japan,1974,1
Japan,1975,1
Japan,1976,1
Japan,1977,1
Japan,1978,1
Japan,1979,1
Japan,1980,1
Japan,1981,1
Japan,1982,1
Japan,1983,1
Japan,1984,1
Japan,1985,1
Japan,1986,1
Japan,1987,1
Japan,1988,1
Japan,1989,1
Japan,1990,1
Japan,1991,1
Japan,1992,1
Japan,1993,1
Japan,1994,1
Japan,2017,1
Japan,2018,1
Korea,1953,1
Korea,1954,1
Korea,1955,1
Korea,1956,1
Korea,1957,1
Korea,1958,1
Korea,1959,1
Korea,1960,1
Korea,1961,1
Korea,1962,1
Korea,1963,1
Korea,1964,1
Korea,1965,1
Korea,1966,1
Korea,1967,1
Korea,1968,1
Korea,1969,1
Korea,1970,1
Korea,1971,1
Korea,1972,1
Korea,1973,1
Korea,1974,1
Korea,1975,1
Korea,1976,1
Korea,1977,1
Korea,1978,1
Korea,1979,1
Korea,1980,1
Korea,1981,1
Korea,1982,1
Korea,1983,1
Korea,1984,1
Korea,1985,1
Korea,1986,1
Korea,1987,1
Korea,1988,1
Korea,1989,1
Korea,1990,1
Korea,1991,1
Korea,1992,1
Korea,1993,1
Korea,1994,1
Korea,1995,1
Korea,1996,1
Korea,1997,1
Korea,1998,1
Korea,1999,1
Korea,2000,1
Korea,2001,1
Korea,2002,1
Korea,2003,1
Korea,2004,1
Korea,2005,1
Korea,2006,1
Korea,2007,1
Korea,2018,1
Latvia,1982,1
Latvia,1983,1
Latvia,1984,1
Latvia,1992,1
Latvia,1993,1
Latvia,1994,1
Latvia,2018,1
Lithuania,1982,1
Lithuania,1983,1
Lithuania,1984,1
Lithuania,1992,1
Lithuania,1993,1
Lithuania,1994,1
Lithuania,2018,1
Luxembourg,1956,1
Luxembourg,1957,1
Luxembourg,1958,1
Luxembourg,1959,1
Luxembourg,1960,1
Luxembourg,1961,1
Luxembourg,1962,1
Luxembourg,1963,1
Luxembourg,1964,1
Luxembourg,1965,1
Luxembourg,1966,1
Luxembourg,1967,1
Luxembourg,1968,1
Luxembourg,1969,1
Luxembourg,1970,1
Luxembourg,1971,1
Luxembourg,1972,1
Luxembourg,1973,1
Luxembourg,1974,1
Luxembourg,1975,1
Luxembourg,1976,1
Luxembourg,1977,1
Luxembourg,1978,1
Luxembourg,1979,1
Luxembourg,1980,1
Luxembourg,1981,1
Luxembourg,1982,1
Luxembourg,1983,1
Luxembourg,1984,1
Luxembourg,1985,1
Luxembourg,1986,1
Luxembourg,1987,1
Luxembourg,1988,1
Luxembourg,1989,1
Luxembourg,1990,1
Luxembourg,1991,1
Luxembourg,1992,1
Luxembourg,1993,1
Luxembourg,1994,1
Luxembourg,1995,1
Luxembourg,1996,1
Luxembourg,1997,1
Luxembourg,1998,1
Luxembourg,2018,1
Mexico,1960,1
Mexico,1961,1
Mexico,1962,1
Mexico,1963,1
Mexico,1964,1
Mexico,1965,1
Mexico,1966,1
Mexico,1967,1
Mexico,1968,1
Mexico,1969,1
Mexico,1970,1
Mexico,1971,1
Mexico,1972,1
Mexico,1973,1
Mexico,1974,1
Mexico,1975,1
Mexico,1976,1
Mexico,1977,1
Mexico,1978,1
Mexico,1979,1
Mexico,1980,1
Mexico,1981,1
Mexico,1982,1
Mexico,1983,1
Mexico,1984,1
Mexico,1985,1
Mexico,1986,1
Mexico,1987,1
Mexico,1988,1
Mexico,1989,1
Mexico,1990,1
Mexico,1991,1
Mexico,1992,1
Mexico,1993,1
Mexico,1994,1
Mexico,1995,1
Mexico,1996,1
Mexico,1997,1
Mexico,1998,1
Mexico,1999,1
Mexico,2000,1
Mexico,2001,1
Mexico,2002,1
Mexico,2003,1
Mexico,2004,1
Mexico,2005,1
Mexico,2006,1
Mexico,2007,1
Mexico,2008,1
Mexico,2009,1
Mexico,2010,1
Mexico,2011,1
Mexico,2012,1
Mexico,2013,1
Mexico,2014,1
Mexico,2015,1
Mexico,2016,1
Mexico,2017,1
Mexico,2018,1
Netherlands,1961,1
Netherlands,1962,1
Netherlands,1963,1
Netherlands,1964,1
Netherlands,1965,1
Netherlands,1966,1
Netherlands,1967,1
Netherlands,1968,1
Netherlands,1969,1
Netherlands,1970,1
Netherlands,1971,1
Netherlands,1972,1
Netherlands,1973,1
Netherlands,1974,1
Netherlands,1975,1
Netherlands,1976,1
Netherlands,1977,1
Netherlands,1978,1
Netherlands,1979,1
Netherlands,1980,1
Netherlands,1981,1
Netherlands,1982,1
Netherlands,1983,1
Netherlands,1984,1
Netherlands,1985,1
Netherlands,1986,1
Netherlands,1987,1
Netherlands,1988,1
Netherlands,1989,1
Netherlands,1990,1
Netherlands,1991,1
Netherlands,1992,1
Netherlands,1993,1
Netherlands,1994,1
Netherlands,2018,1
New Zealand,1950,1
New Zealand,1951,1
New Zealand,1952,1
New Zealand,1953,1
New Zealand,1954,1
New Zealand,1955,1
New Zealand,1956,1
New Zealand,1957,1
New Zealand,1958,1
New Zealand,1959,1
New Zealand,1960,1
New Zealand,1961,1
New Zealand,1962,1
New Zealand,1963,1
New Zealand,1964,1
New Zealand,1965,1
New Zealand,1966,1
New Zealand,1967,1
New Zealand,1968,1
New Zealand,1969,1
New Zealand,1970,1
New Zealand,1971,1
New Zealand,1972,1
New Zealand,1973,1
New Zealand,1974,1
New Zealand,1975,1
New Zealand,1976,1
New Zealand,1977,1
New Zealand,1978,1
New Zealand,1979,1
New Zealand,1980,1
New Zealand,1981,1
New Zealand,1982,1
New Zealand,1983,1
New Zealand,1984,1
New Zealand,1985,1
New Zealand,1986,1
New Zealand,1987,1
New Zealand,1988,1
New Zealand,1989,1
New Zealand,1990,1
New Zealand,1991,1
New Zealand,1992,1
New Zealand,1993,1
New Zealand,1994,1
New Zealand,1995,1
New Zealand,1996,1
New Zealand,1997,1
New Zealand,1998,1
New Zealand,1999,1
New Zealand,2000,1
New Zealand,2001,1
New Zealand,2002,1
New Zealand,2003,1
New Zealand,2004,1
New Zealand,2005,1
New Zealand,2006,1
New Zealand,2018,1
Norway,1956,1
Norway,1957,1
Norway,1958,1
Norway,1959,1
Norway,1960,1
Norway,1961,1
Norway,1962,1
Norway,1963,1
Norway,1964,1
Norway,1965,1
Norway,1966,1
Norway,1967,1
Norway,1968,1
Norway,1969,1
Norway,1970,1
Norway,1971,1
Norway,1972,1
Norway,1973,1
Norway,1974,1
Norway,1975,1
Norway,1976,1
Norway,1977,1
Norway,1978,1
Norway,1979,1
Norway,1980,1
Norway,1981,1
Norway,1982,1
Norway,1983,1
Norway,1984,1
Norway,1985,1
Norway,1986,1
Norway,1987,1
Norway,1988,1
Norway,1989,1
Norway,1990,1
Norway,1991,1
Norway,1992,1
Norway,1993,1
Norway,1994,1
Poland,1976,1
Poland,1977,1
Poland,1978,1
Poland,1979,1
Poland,1980,1
Poland,1981,1
Poland,1982,1
Poland,1983,1
Poland,1984,1
Poland,1985,1
Poland,1986,1
Poland,1987,1
Poland,1988,1
Poland,1989,1
Poland,1990,1
Poland,1991,1
Poland,1992,1
Poland,1993,1
Poland,1994,1
Poland,2018,1
Portugal,1956,1
Portugal,1957,1
Portugal,1958,1
Portugal,1959,1
Portugal,1960,1
Portugal,1961,1
Portugal,1962,1
Portugal,1963,1
Portugal,1964,1
Portugal,1965,1
Portugal,1966,1
Portugal,1967,1
Portugal,1968,1
Portugal,1969,1
Portugal,1970,1
Portugal,1971,1
Portugal,1972,1
Portugal,1973,1
Portugal,1974,1
Portugal,1975,1
Portugal,1976,1
Portugal,1977,1
Portugal,1978,1
Portugal,1979,1
Portugal,1980,1
Portugal,1981,1
Portugal,1982,1
Portugal,1983,1
Portugal,1984,1
Portugal,1985,1
Portugal,1986,1
Portugal,1987,1
Portugal,1988,1
Portugal,1989,1
Portugal,1990,1
Portugal,1991,1
Portugal,1992,1
Portugal,1993,1
Portugal,1994,1
Russia,1970,1
Russia,1971,1
Russia,1972,1
Russia,1973,1
Russia,1974,1
Russia,1975,1
Russia,1976,1
Russia,1977,1
Russia,1978,1
Russia,1979,1
Russia,1980,1
Russia,1981,1
Russia,1982,1
Russia,1983,1
Russia,1984,1
Russia,1985,1
Russia,1986,1
Russia,1987,1
Russia,1988,1
Russia,1989,1
Russia,1990,1
Russia,1991,1
Russia,1992,1
Russia,1993,1
Russia,1994,1
Russia,1995,1
Russia,1996,1
Russia,1997,1
Russia,1998,1
Russia,1999,1
Russia,2000,1
Russia,2001,1
Russia,2002,1
Russia,2003,1
Russia,2004,1
Russia,2005,1
Russia,2006,1
Russia,2007,1
Russia,2008,1
Russia,2009,1
Russia,2010,1
Russia,2016,1
Russia,2017,1
Russia,2018,1
Slovak Republic,1970,1
Slovak Republic,1971,1
Slovak Republic,1972,1
Slovak Republic,1973,1
Slovak Republic,1974,1
Slovak Republic,1975,1
Slovak Republic,1976,1
Slovak Republic,1977,1
Slovak Republic,1978,1
Slovak Republic,1979,1
Slovak Republic,1980,1
Slovak Republic,1981,1
Slovak Republic,1982,1
Slovak Republic,1983,1
Slovak Republic,1984,1
Slovak Republic,1985,1
Slovak Republic,1986,1
Slovak Republic,1987,1
Slovak Republic,1988,1
Slovak Republic,1989,1
Slovak Republic,1990,1
Slovak Republic,1991,1
Slovak Republic,1992,1
Slovak Republic,1993,1
Slovak Republic,1994,1
Slovak Republic,2018,1
Slovenia,1970,1
Slovenia,1971,1
Slovenia,1972,1
Slovenia,1973,1
Slovenia,1974,1
Slovenia,1975,1
Slovenia,1976,1
Slovenia,1977,1
Slovenia,1978,1
Slovenia,1979,1
Slovenia,1980,1
Slovenia,1981,1
Slovenia,1982,1
Slovenia,1983,1
Slovenia,1984,1
Slovenia,1985,1
Slovenia,1986,1
Slovenia,1987,1
Slovenia,1988,1
Slovenia,1989,1
Slovenia,1990,1
Slovenia,1991,1
Slovenia,1992,1
Slovenia,1993,1
Slovenia,1994,1
Slovenia,2018,1
South Africa,1958,1
South Africa,1959,1
South Africa,1960,1
South Africa,1961,1
South Africa,1962,1
South Africa,1963,1
South Africa,1964,1
South Africa,1965,1
South Africa,1966,1
South Africa,1967,1
South Africa,1968,1
South Africa,1969,1
South Africa,1970,1
South Africa,1971,1
South Africa,1972,1
South Africa,1973,1
South Africa,1974,1
South Africa,1975,1
South Africa,1976,1
South Africa,1977,1
South Africa,1978,1
South Africa,1979,1
South Africa,1980,1
South Africa,1981,1
South Africa,1982,1
South Africa,1983,1
South Africa,1984,1
South Africa,1985,1
South Africa,1986,1
South Africa,1987,1
South Africa,1988,1
South Africa,1989,1
South Africa,1990,1
South Africa,1991,1
South Africa,1992,1
South Africa,1993,1
South Africa,1994,1
South Africa,1995,1
South Africa,1996,1
South Africa,1997,1
South Africa,1998,1
South Africa,1999,1
South Africa,2000,1
South Africa,2001,1
South Africa,2002,1
South Africa,2003,1
South Africa,2004,1
South Africa,2005,1
South Africa,2006,1
South Africa,2007,1
South Africa,2008,1
South Africa,2009,1
South Africa,2010,1
South Africa,2011,1
South Africa,2012,1
South Africa,2013,1
South Africa,2014,1
South Africa,2015,1
South Africa,2016,1
South Africa,2017,1
South Africa,2018,1
Spain,1956,1
Spain,1957,1
Spain,1958,1
Spain,1959,1
Spain,1960,1
Spain,1961,1
Spain,1962,1
Spain,1963,1
Spain,1964,1
Spain,1965,1
Spain,1966,1
Spain,1967,1
Spain,1968,1
Spain,1969,1
Spain,1970,1
Spain,1971,1
Spain,1972,1
Spain,1973,1
Spain,1974,1
Spain,1975,1
Spain,1976,1
Spain,1977,1
Spain,1978,1
Spain,1979,1
Spain,1980,1
Spain,1981,1
Spain,1982,1
Spain,1983,1
Spain,1984,1
Spain,1985,1
Spain,1986,1
Spain,1987,1
Spain,1988,1
Spain,1989,1
Spain,1990,1
Spain,1991,1
Spain,1992,1
Spain,1993,1
Spain,1994,1
