Country,Year,0
Korea,1969,1
Latvia,1950,1
Latvia,1951,1
Latvia,1952,1
Latvia,1953,1
Latvia,1954,1
Latvia,1955,1
Latvia,1956,1
Latvia,1957,1
Latvia,1958,1
Latvia,1959,1
Latvia,1960,1
Latvia,1961,1
Latvia,1962,1
Latvia,1963,1
Latvia,1964,1
Latvia,1965,1
Latvia,1966,1
Latvia,1967,1
Latvia,1968,1
Latvia,1969,1
Latvia,1970,1
Latvia,1971,1
Latvia,1972,1
Latvia,1973,1
Latvia,1974,1
Latvia,1975,1
Latvia,1976,1
Latvia,1977,1
Latvia,1978,1
Latvia,1979,1
Latvia,1980,1
Latvia,1981,1
Latvia,1982,1
Latvia,1983,1
Latvia,1984,1
Latvia,1985,1
Latvia,1986,1
Latvia,1987,1
Latvia,1988,1
Latvia,1989,1
Latvia,1990,1
Latvia,1991,1
Latvia,1992,1
Latvia,1993,1
Latvia,1994,1
Lithuania,1950,1
Lithuania,1951,1
Lithuania,1952,1
Lithuania,1953,1
Lithuania,1954,1
Lithuania,1955,1
Lithuania,1956,1
Lithuania,1957,1
Lithuania,1958,1
Lithuania,1959,1
Lithuania,1960,1
Lithuania,1961,1
Lithuania,1962,1
Lithuania,1963,1
Lithuania,1964,1
Lithuania,1965,1
Lithuania,1966,1
Lithuania,1967,1
Lithuania,1968,1
Lithuania,1969,1
Lithuania,1970,1
Lithuania,1971,1
Lithuania,1972,1
Lithuania,1973,1
Lithuania,1974,1
Lithuania,1975,1
Lithuania,1976,1
Lithuania,1977,1
Lithuania,1978,1
Lithuania,1979,1
Lithuania,1980,1
Lithuania,1981,1
Lithuania,1982,1
Lithuania,1983,1
Lithuania,1984,1
Lithuania,1985,1
Lithuania,1986,1
Lithuania,1987,1
Lithuania,1988,1
Lithuania,1989,1
Lithuania,1990,1
Lithuania,1991,1
Lithuania,1992,1
Lithuania,1993,1
Lithuania,1994,1
Luxembourg,1950,1
Luxembourg,1951,1
Luxembourg,1952,1
Luxembourg,1953,1
Luxembourg,1954,1
Luxembourg,1955,1
Luxembourg,1956,1
Luxembourg,1957,1
Luxembourg,1958,1
Luxembourg,1959,1
Luxembourg,1960,1
Luxembourg,1961,1
Luxembourg,1962,1
Luxembourg,1963,1
Luxembourg,1964,1
Luxembourg,1965,1
Luxembourg,1966,1
Luxembourg,1967,1
Luxembourg,1968,1
Luxembourg,1969,1
Mexico,1968,1
Mexico,1969,1
Mexico,1981,1
Netherlands,1950,1
Netherlands,1951,1
Netherlands,1952,1
Netherlands,1953,1
Netherlands,1954,1
Netherlands,1955,1
Netherlands,1956,1
Netherlands,1957,1
Netherlands,1958,1
Netherlands,1959,1
Netherlands,1960,1
Netherlands,1961,1
Netherlands,1962,1
Netherlands,1963,1
Netherlands,1964,1
Netherlands,1965,1
Netherlands,1966,1
Netherlands,1967,1
Netherlands,1968,1
Netherlands,1969,1
Netherlands,1970,1
Netherlands,1971,1
Netherlands,1972,1
Netherlands,1973,1
Netherlands,1974,1
Netherlands,1975,1
Netherlands,1976,1
Netherlands,1977,1
Netherlands,1978,1
Netherlands,1979,1
Netherlands,1980,1
Netherlands,1981,1
Netherlands,1982,1
Netherlands,1983,1
Netherlands,1984,1
Netherlands,1985,1
Netherlands,1986,1
Netherlands,1987,1
Netherlands,1988,1
Netherlands,1989,1
Netherlands,1990,1
Netherlands,1991,1
Netherlands,1992,1
Netherlands,1993,1
Netherlands,1994,1
Netherlands,1995,1
Netherlands,1996,1
Netherlands,1997,1
Netherlands,1998,1
Netherlands,1999,1
Netherlands,2000,1
Netherlands,2001,1
Netherlands,2002,1
Netherlands,2003,1
Netherlands,2004,1
Netherlands,2005,1
Netherlands,2006,1
Netherlands,2007,1
Netherlands,2008,1
Netherlands,2009,1
Netherlands,2010,1
Netherlands,2011,1
Netherlands,2012,1
Netherlands,2013,1
Netherlands,2014,1
Netherlands,2015,1
Netherlands,2016,1
Netherlands,2017,1
Netherlands,2018,1
Poland,1950,1
Poland,1951,1
Poland,1952,1
Poland,1953,1
Poland,1954,1
Poland,1955,1
Poland,1956,1
Poland,1957,1
Poland,1958,1
Poland,1959,1
Poland,1960,1
Poland,1961,1
Poland,1962,1
Poland,1963,1
Poland,1964,1
Poland,1965,1
Poland,1966,1
Poland,1967,1
Poland,1968,1
Poland,1969,1
Poland,1970,1
Poland,1971,1
Poland,1972,1
Poland,1973,1
Poland,1974,1
Poland,1975,1
Poland,1976,1
Poland,1977,1
Poland,1978,1
Poland,1979,1
Poland,1980,1
Poland,1981,1
Poland,1982,1
Poland,1983,1
Poland,1984,1
Poland,1985,1
Russia,1950,1
Russia,1951,1
Russia,1952,1
Russia,1953,1
Russia,1954,1
Russia,1955,1
Russia,1956,1
Russia,1957,1
Russia,1958,1
Russia,1959,1
Russia,1960,1
Russia,1961,1
Russia,1962,1
Russia,1963,1
Russia,1964,1
Russia,1965,1
Russia,1966,1
Russia,1967,1
Russia,1968,1
Russia,1969,1
Russia,1970,1
Russia,1971,1
Russia,1972,1
Russia,1973,1
Russia,1974,1
Russia,1975,1
Russia,1976,1
Russia,1977,1
Russia,1978,1
Russia,1979,1
Russia,1980,1
Russia,1981,1
Russia,1982,1
Russia,1983,1
Russia,1984,1
Russia,1985,1
Russia,1986,1
Russia,1987,1
Russia,1988,1
Russia,1989,1
Russia,1990,1
Russia,1991,1
Slovak Republic,1950,1
Slovak Republic,1951,1
Slovak Republic,1952,1
Slovak Republic,1953,1
Slovak Republic,1954,1
Slovak Republic,1955,1
Slovak Republic,1956,1
Slovak Republic,1957,1
Slovak Republic,1958,1
Slovak Republic,1959,1
Slovak Republic,1960,1
Slovak Republic,1961,1
Slovak Republic,1962,1
Slovak Republic,1963,1
Slovak Republic,1964,1
Slovak Republic,1965,1
Slovak Republic,1966,1
Slovak Republic,1967,1
Slovak Republic,1968,1
Slovak Republic,1969,1
Slovak Republic,1970,1
Slovak Republic,1971,1
Slovak Republic,1972,1
Slovak Republic,1973,1
Slovak Republic,1974,1
Slovak Republic,1975,1
Slovak Republic,1976,1
Slovak Republic,1977,1
Slovak Republic,1978,1
Slovak Republic,1979,1
Slovak Republic,1980,1
Slovak Republic,1981,1
Slovak Republic,1982,1
Slovak Republic,1983,1
Slovak Republic,1984,1
Slovak Republic,1985,1
Slovak Republic,1986,1
Slovak Republic,1987,1
Slovak Republic,1988,1
Slovak Republic,1989,1
Slovak Republic,1990,1
Slovak Republic,1991,1
Slovak Republic,1992,1
Slovak Republic,1993,1
Slovak Republic,1994,1
Slovak Republic,1995,1
Slovak Republic,1996,1
Slovak Republic,1997,1
Slovak Republic,1998,1
Slovak Republic,1999,1
Slovak Republic,2000,1
Slovak Republic,2001,1
Slovak Republic,2002,1
Slovak Republic,2003,1
Slovak Republic,2004,1
Slovak Republic,2005,1
Slovenia,1950,1
Slovenia,1951,1
Slovenia,1952,1
Slovenia,1953,1
Slovenia,1954,1
Slovenia,1955,1
Slovenia,1956,1
Slovenia,1957,1
Slovenia,1958,1
Slovenia,1959,1
Slovenia,1960,1
Slovenia,1961,1
Slovenia,1962,1
Slovenia,1963,1
Slovenia,1964,1
Slovenia,1965,1
Slovenia,1966,1
Slovenia,1967,1
Slovenia,1968,1
Slovenia,1969,1
Slovenia,1970,1
Slovenia,1971,1
Slovenia,1972,1
Slovenia,1973,1
Slovenia,1974,1
Slovenia,1975,1
Slovenia,1976,1
Slovenia,1977,1
Slovenia,1978,1
Slovenia,1979,1
Slovenia,1980,1
Slovenia,1981,1
Slovenia,1982,1
Slovenia,1983,1
Slovenia,1984,1
Slovenia,1985,1
Slovenia,1986,1
Slovenia,1987,1
Slovenia,1988,1
Slovenia,1989,1
Slovenia,1990,1
Slovenia,1991,1
Slovenia,1992,1
Switzerland,1984,1
Switzerland,1985,1
Turkey,1951,1
Turkey,1952,1
Turkey,1953,1
Turkey,1954,1
Turkey,1955,1
Turkey,1956,1
Turkey,1957,1
United Kingdom,1950,1
United Kingdom,1951,1
United Kingdom,1952,1
United Kingdom,1953,1
United Kingdom,1954,1
United Kingdom,1955,1
United Kingdom,1956,1
United Kingdom,1957,1
United Kingdom,1958,1
United Kingdom,1959,1
United Kingdom,1960,1
United Kingdom,1961,1
United Kingdom,1962,1
United Kingdom,1963,1
United Kingdom,1964,1
United Kingdom,1965,1
United Kingdom,1966,1
United Kingdom,1967,1
United Kingdom,1968,1
United Kingdom,1969,1
United Kingdom,1970,1
United Kingdom,1971,1
United Kingdom,1972,1
United Kingdom,1973,1
