Country,Year,0
Ireland,1986,1
Ireland,1987,1
Ireland,1988,1
Ireland,1989,1
Ireland,1990,1
Ireland,1991,1
Ireland,1992,1
Ireland,1993,1
Ireland,1994,1
Ireland,1995,1
Ireland,1996,1
Ireland,1997,1
Ireland,1998,1
Ireland,1999,1
Ireland,2000,1
Ireland,2001,1
Ireland,2002,1
Ireland,2003,1
Ireland,2004,1
Israel,1962,1
Israel,1963,1
Israel,1964,1
Italy,1956,1
Italy,1957,1
Italy,1958,1
Italy,1959,1
Italy,1960,1
Italy,1961,1
Italy,1962,1
Italy,1963,1
Italy,1964,1
Italy,1965,1
Italy,1966,1
Italy,1967,1
Italy,1968,1
Italy,1969,1
Japan,1956,1
Japan,1957,1
Japan,1958,1
Japan,1959,1
Japan,1960,1
Japan,1961,1
Japan,1962,1
Japan,1963,1
Japan,1964,1
Japan,1965,1
Japan,1966,1
Japan,1967,1
Japan,1968,1
Japan,1969,1
Japan,1970,1
Japan,1971,1
Japan,1972,1
Japan,1973,1
Japan,1974,1
Japan,1975,1
Japan,1976,1
Japan,1977,1
Japan,1978,1
Japan,1979,1
Japan,1980,1
Japan,1981,1
Japan,1982,1
Japan,1983,1
Japan,1984,1
Japan,1985,1
Japan,1986,1
Japan,1987,1
Japan,1988,1
Japan,1989,1
Japan,1990,1
Japan,1991,1
Japan,1992,1
Japan,1993,1
Japan,1994,1
Japan,1995,1
Korea,1953,1
Korea,1954,1
Korea,1955,1
Korea,1956,1
Korea,1957,1
Korea,1958,1
Korea,1959,1
Korea,1960,1
Korea,1961,1
Korea,1962,1
Korea,1963,1
Korea,1964,1
Korea,1965,1
Korea,1966,1
Korea,1967,1
Korea,1968,1
Korea,1969,1
Korea,1970,1
Korea,1971,1
Korea,1972,1
Korea,1973,1
Korea,1974,1
Korea,1975,1
Latvia,1982,1
Latvia,1983,1
Latvia,1984,1
Lithuania,1982,1
Lithuania,1983,1
Lithuania,1984,1
Lithuania,1992,1
Luxembourg,1956,1
Luxembourg,1957,1
Luxembourg,1958,1
Luxembourg,1959,1
Luxembourg,1960,1
Luxembourg,1961,1
Luxembourg,1962,1
Luxembourg,1963,1
Luxembourg,1964,1
Luxembourg,1965,1
Luxembourg,1966,1
Luxembourg,1967,1
Luxembourg,1968,1
Luxembourg,1969,1
Luxembourg,1970,1
Luxembourg,1971,1
Luxembourg,1972,1
Luxembourg,1973,1
Luxembourg,1974,1
Luxembourg,1975,1
Luxembourg,1976,1
Luxembourg,1977,1
Luxembourg,1978,1
Luxembourg,1979,1
Luxembourg,1980,1
Luxembourg,1981,1
Luxembourg,1982,1
Luxembourg,1983,1
Luxembourg,1984,1
Luxembourg,1985,1
Luxembourg,1986,1
Luxembourg,1987,1
Luxembourg,1988,1
Luxembourg,1989,1
Luxembourg,1990,1
Luxembourg,1991,1
Luxembourg,1992,1
Luxembourg,1993,1
Luxembourg,1994,1
Luxembourg,1995,1
Luxembourg,1996,1
Luxembourg,1997,1
Luxembourg,1998,1
Mexico,1960,1
Mexico,1961,1
Mexico,1962,1
Mexico,1963,1
Mexico,1964,1
Mexico,1965,1
Mexico,1966,1
Mexico,1967,1
Mexico,1968,1
Mexico,1969,1
Mexico,1970,1
Mexico,1971,1
Mexico,1972,1
Mexico,1973,1
Mexico,1974,1
Mexico,1975,1
Mexico,1976,1
Mexico,1977,1
Mexico,1978,1
Netherlands,1961,1
Netherlands,1962,1
Netherlands,1963,1
Netherlands,1964,1
Netherlands,1965,1
Netherlands,1966,1
New Zealand,1950,1
New Zealand,1951,1
New Zealand,1952,1
New Zealand,1953,1
New Zealand,1954,1
New Zealand,1955,1
New Zealand,1956,1
New Zealand,1957,1
New Zealand,1958,1
New Zealand,1959,1
New Zealand,1960,1
New Zealand,1961,1
New Zealand,1962,1
New Zealand,1963,1
New Zealand,1964,1
New Zealand,1965,1
New Zealand,1966,1
New Zealand,1967,1
New Zealand,1968,1
New Zealand,1969,1
New Zealand,1970,1
New Zealand,1971,1
New Zealand,1972,1
New Zealand,1973,1
New Zealand,1974,1
New Zealand,1975,1
New Zealand,1976,1
New Zealand,1977,1
New Zealand,1978,1
New Zealand,1979,1
New Zealand,1980,1
New Zealand,1981,1
New Zealand,1982,1
New Zealand,1983,1
New Zealand,1984,1
New Zealand,1985,1
New Zealand,1986,1
New Zealand,1987,1
New Zealand,1988,1
New Zealand,1989,1
New Zealand,1990,1
New Zealand,1991,1
New Zealand,1992,1
New Zealand,1993,1
New Zealand,1994,1
New Zealand,1995,1
New Zealand,1996,1
New Zealand,1997,1
New Zealand,1998,1
New Zealand,1999,1
Norway,1956,1
Norway,1957,1
Norway,1958,1
Norway,1959,1
Norway,1960,1
Norway,1961,1
Norway,1962,1
Norway,1963,1
Norway,1964,1
Norway,1965,1
Norway,1966,1
Norway,1967,1
Norway,1968,1
Norway,1969,1
Norway,1970,1
Norway,1971,1
Norway,1972,1
Norway,1973,1
Norway,1974,1
Portugal,1956,1
Portugal,1957,1
Portugal,1958,1
Portugal,1959,1
Portugal,1960,1
Portugal,1961,1
Portugal,1962,1
Portugal,1963,1
Portugal,1964,1
Portugal,1965,1
Portugal,1966,1
Portugal,1967,1
Portugal,1968,1
Portugal,1969,1
Portugal,1970,1
Portugal,1971,1
Portugal,1972,1
Portugal,1973,1
Portugal,1974,1
Russia,1970,1
Russia,1971,1
Russia,1972,1
Russia,1973,1
Russia,1974,1
Russia,1975,1
Russia,1976,1
Russia,1977,1
Russia,1978,1
Russia,1979,1
Russia,1980,1
Russia,1981,1
Russia,1982,1
Russia,1983,1
Russia,1984,1
Russia,1985,1
Russia,1986,1
Russia,1987,1
Russia,1988,1
Russia,1989,1
Russia,1990,1
Russia,1991,1
Russia,1992,1
Russia,1993,1
Slovak Republic,1970,1
Slovak Republic,1971,1
Slovak Republic,1972,1
Slovak Republic,1973,1
Slovak Republic,1974,1
Slovak Republic,1975,1
Slovak Republic,1976,1
Slovak Republic,1977,1
Slovak Republic,1978,1
Slovak Republic,1979,1
Slovak Republic,1980,1
Slovak Republic,1981,1
Slovak Republic,1982,1
Slovak Republic,1983,1
Slovak Republic,1984,1
Slovak Republic,1985,1
Slovak Republic,1986,1
Slovak Republic,1987,1
Slovak Republic,1988,1
Slovak Republic,1989,1
Slovak Republic,1990,1
Slovak Republic,1991,1
Slovak Republic,1992,1
Slovenia,1970,1
Slovenia,1971,1
Slovenia,1972,1
Slovenia,1973,1
Slovenia,1974,1
Slovenia,1975,1
Slovenia,1976,1
Slovenia,1977,1
Slovenia,1978,1
Slovenia,1979,1
Slovenia,1980,1
Slovenia,1981,1
Slovenia,1982,1
Slovenia,1983,1
Slovenia,1984,1
Slovenia,1985,1
Slovenia,1986,1
Slovenia,1987,1
Slovenia,1988,1
Slovenia,1989,1
Slovenia,1990,1
Slovenia,1991,1
South Africa,1958,1
South Africa,1959,1
Spain,1956,1
Spain,1957,1
Spain,1958,1
Spain,1959,1
Spain,1960,1
Spain,1961,1
Spain,1962,1
Spain,1963,1
Spain,1964,1
Spain,1965,1
Spain,1966,1
Spain,1967,1
Spain,1968,1
Spain,1969,1
Spain,1970,1
Spain,1971,1
Spain,1972,1
Spain,1973,1
Spain,1974,1
Sweden,1951,1
Sweden,1952,1
Sweden,1953,1
Sweden,1954,1
Sweden,1955,1
Sweden,1956,1
Sweden,1957,1
Sweden,1958,1
Sweden,1959,1
Sweden,1960,1
Sweden,1961,1
Sweden,1962,1
Sweden,1963,1
Sweden,1964,1
Sweden,1965,1
Sweden,1966,1
Sweden,1967,1
Sweden,1968,1
Sweden,1969,1
Switzerland,1956,1
Switzerland,1957,1
Switzerland,1958,1
Switzerland,1959,1
Switzerland,1960,1
Switzerland,1961,1
Switzerland,1962,1
Switzerland,1963,1
Switzerland,1964,1
Switzerland,1965,1
Switzerland,1966,1
Switzerland,1967,1
Switzerland,1968,1
Switzerland,1969,1
Switzerland,1970,1
Switzerland,1971,1
Switzerland,1972,1
Switzerland,1973,1
Switzerland,1974,1
Switzerland,1975,1
Switzerland,1976,1
Turkey,1956,1
Turkey,1957,1
Turkey,1958,1
Turkey,1959,1
Turkey,1960,1
Turkey,1961,1
Turkey,1962,1
Turkey,1963,1
Turkey,1964,1
Turkey,1965,1
Turkey,1966,1
Turkey,1967,1
Turkey,1968,1
Turkey,1969,1
Turkey,1970,1
Turkey,1971,1
Turkey,1972,1
Turkey,1973,1
United Kingdom,1951,1
United Kingdom,1952,1
United Kingdom,1953,1
United Kingdom,1954,1
United Kingdom,1955,1
United Kingdom,1956,1
United Kingdom,1957,1
United Kingdom,1958,1
United Kingdom,1959,1
United Kingdom,1960,1
United Kingdom,1961,1
United Kingdom,1962,1
United Kingdom,1963,1
United Kingdom,1964,1
United Kingdom,1965,1
United Kingdom,1966,1
United Kingdom,1967,1
United Kingdom,1968,1
United Kingdom,1969,1
United States,1956,1
United States,1957,1
United States,1958,1
United States,1959,1
United States,1960,1
United States,1961,1
United States,1962,1
United States,1963,1
United States,1964,1
United States,1965,1
United States,1966,1
United States,1967,1
United States,1968,1
United States,1969,1
