Country,Year,0
Germany,1965,1
Germany,1966,1
Germany,1967,1
Germany,1968,1
Germany,1969,1
Germany,1970,1
Germany,1971,1
Germany,1972,1
Germany,1973,1
Germany,1974,1
Germany,1975,1
Germany,1976,1
Germany,1977,1
Germany,1978,1
Germany,1979,1
Germany,1980,1
Germany,1981,1
Germany,1985,1
Germany,1986,1
Germany,1987,1
Germany,1988,1
Germany,1989,1
Germany,1990,1
Germany,1991,1
Germany,1992,1
Germany,1993,1
Germany,1994,1
Germany,1995,1
Germany,1996,1
Germany,1997,1
Germany,1998,1
Germany,1999,1
Germany,2000,1
Germany,2001,1
Germany,2002,1
Germany,2003,1
Germany,2004,1
Germany,2005,1
Germany,2006,1
Greece,1956,1
Greece,1957,1
Greece,1958,1
Greece,1959,1
Greece,1960,1
Greece,1961,1
Greece,1962,1
Greece,1963,1
Greece,1964,1
Greece,1965,1
Greece,1966,1
Greece,1967,1
Greece,1968,1
Greece,1969,1
Hungary,1981,1
Hungary,1985,1
Hungary,1986,1
Hungary,1987,1
Hungary,1988,1
Hungary,1989,1
Hungary,1990,1
Hungary,1991,1
Hungary,1992,1
Hungary,1993,1
Hungary,1994,1
Hungary,1995,1
Hungary,1996,1
Hungary,1997,1
Hungary,1998,1
Hungary,1999,1
Hungary,2000,1
Hungary,2001,1
Hungary,2002,1
Hungary,2003,1
Hungary,2004,1
Hungary,2005,1
Hungary,2006,1
Iceland,1956,1
Iceland,1957,1
Iceland,1958,1
Iceland,1959,1
Iceland,1960,1
Iceland,1961,1
Iceland,1962,1
Iceland,1963,1
Iceland,1964,1
Iceland,1965,1
Iceland,1966,1
Iceland,1967,1
Iceland,1968,1
Iceland,1969,1
Iceland,1970,1
Iceland,1971,1
Iceland,1972,1
Iceland,1973,1
Iceland,1974,1
Iceland,1975,1
Iceland,1976,1
Iceland,1977,1
Iceland,1978,1
Iceland,1979,1
Iceland,1980,1
Iceland,1981,1
Iceland,1985,1
Iceland,1986,1
Iceland,1987,1
Iceland,1988,1
Iceland,1989,1
Iceland,1990,1
Iceland,1991,1
Iceland,1992,1
Iceland,1993,1
Iceland,1994,1
Iceland,1995,1
Iceland,1996,1
Iceland,1997,1
Iceland,1998,1
Iceland,1999,1
Iceland,2000,1
Iceland,2001,1
Iceland,2002,1
Iceland,2003,1
Iceland,2004,1
Iceland,2005,1
Iceland,2006,1
India,1951,1
India,1952,1
India,1953,1
India,1954,1
India,1955,1
India,1956,1
India,1957,1
India,1958,1
India,1959,1
India,1960,1
India,1961,1
India,1962,1
India,1963,1
India,1964,1
India,1965,1
India,1966,1
India,1967,1
India,1968,1
India,1969,1
India,2012,1
India,2013,1
India,2015,1
India,2017,1
India,2018,1
Ireland,1970,1
Ireland,1971,1
Ireland,1972,1
Ireland,1973,1
Ireland,1974,1
Ireland,1975,1
Ireland,1976,1
Ireland,1977,1
Ireland,1978,1
Ireland,1979,1
Ireland,1980,1
Ireland,1981,1
Ireland,1985,1
Ireland,1986,1
Ireland,1987,1
Ireland,1988,1
Ireland,1989,1
Ireland,1990,1
Ireland,1991,1
Ireland,1992,1
Ireland,1993,1
Ireland,1994,1
Ireland,1995,1
Ireland,1996,1
Ireland,1997,1
Ireland,1998,1
Ireland,1999,1
Ireland,2000,1
Ireland,2001,1
Ireland,2002,1
Ireland,2003,1
Ireland,2004,1
Ireland,2005,1
Ireland,2006,1
Israel,1960,1
Israel,1961,1
Israel,1962,1
Israel,1963,1
Israel,1964,1
Israel,1965,1
Israel,1966,1
Israel,1967,1
Israel,1968,1
Israel,1969,1
Israel,1970,1
Israel,1971,1
Israel,1972,1
Israel,1973,1
Israel,1974,1
Israel,1975,1
Israel,1976,1
Israel,1977,1
Israel,1978,1
Israel,1979,1
Israel,1980,1
Israel,1981,1
Israel,1985,1
Israel,1986,1
Israel,1987,1
Israel,1988,1
Israel,1989,1
Israel,1990,1
Israel,1991,1
Israel,1992,1
Israel,1993,1
Israel,1994,1
Israel,1995,1
Israel,1996,1
Israel,1997,1
Israel,1998,1
Israel,1999,1
Israel,2000,1
Israel,2001,1
Israel,2002,1
Israel,2003,1
Israel,2004,1
Israel,2005,1
Israel,2006,1
Italy,1956,1
Italy,1957,1
Italy,1958,1
Italy,1959,1
Italy,1960,1
Italy,1961,1
Italy,1962,1
Italy,1963,1
Italy,1964,1
Italy,1965,1
Italy,1966,1
Italy,1967,1
Italy,1968,1
Italy,1969,1
Italy,1970,1
Italy,1971,1
Italy,1972,1
Italy,1973,1
Italy,1974,1
Italy,1975,1
Italy,1976,1
Italy,1977,1
Italy,1978,1
Italy,1979,1
Italy,1980,1
Italy,1981,1
Italy,1985,1
Italy,1986,1
Italy,1987,1
Italy,1988,1
Italy,1989,1
Italy,1990,1
Italy,1991,1
Italy,1992,1
Italy,1993,1
Italy,1994,1
Italy,1995,1
Italy,1996,1
Italy,1997,1
Italy,1998,1
Italy,1999,1
Italy,2000,1
Italy,2001,1
Italy,2002,1
Italy,2003,1
Italy,2004,1
Italy,2005,1
Italy,2006,1
Japan,1956,1
Japan,1957,1
Japan,1958,1
Japan,1959,1
Japan,1960,1
Japan,1961,1
Japan,1962,1
Japan,1963,1
Japan,1964,1
Japan,1965,1
Japan,1966,1
Japan,1967,1
Japan,1968,1
Japan,1969,1
Japan,1970,1
Japan,1971,1
Japan,1972,1
Japan,1973,1
Japan,1974,1
Japan,1975,1
Japan,1976,1
Japan,1977,1
Japan,1978,1
Japan,1979,1
Japan,1980,1
Japan,1981,1
Japan,1985,1
Japan,1986,1
Japan,1987,1
Japan,1988,1
Japan,1989,1
Japan,1990,1
Japan,1991,1
Japan,1992,1
Japan,1993,1
Japan,1994,1
Japan,1995,1
Japan,1996,1
Japan,1997,1
Japan,1998,1
Japan,1999,1
Japan,2000,1
Japan,2001,1
Japan,2002,1
Japan,2003,1
Japan,2004,1
Japan,2005,1
Japan,2006,1
Korea,1953,1
Korea,1954,1
Korea,1955,1
Korea,1956,1
Korea,1957,1
Korea,1958,1
Korea,1959,1
Korea,1960,1
Korea,1961,1
Korea,1962,1
Korea,1963,1
Korea,1964,1
Korea,1965,1
Korea,1966,1
Korea,1967,1
Korea,1968,1
Korea,1969,1
Korea,1982,1
Korea,1983,1
Korea,1984,1
Korea,2007,1
Korea,2008,1
Korea,2009,1
Latvia,1992,1
Latvia,1993,1
Latvia,1994,1
Latvia,1995,1
Latvia,1996,1
Latvia,1997,1
Latvia,1998,1
Latvia,1999,1
Latvia,2000,1
Latvia,2001,1
Latvia,2002,1
Latvia,2003,1
Latvia,2004,1
Latvia,2005,1
Latvia,2006,1
Lithuania,1992,1
Lithuania,1993,1
Lithuania,1994,1
Lithuania,1995,1
Lithuania,1996,1
Lithuania,1997,1
Lithuania,1998,1
Lithuania,1999,1
Lithuania,2000,1
Lithuania,2001,1
Lithuania,2002,1
Lithuania,2003,1
Lithuania,2004,1
Lithuania,2005,1
Lithuania,2006,1
Luxembourg,1956,1
Luxembourg,1957,1
Luxembourg,1958,1
Luxembourg,1959,1
Luxembourg,1960,1
Luxembourg,1961,1
Luxembourg,1962,1
Luxembourg,1963,1
Luxembourg,1964,1
Luxembourg,1965,1
Luxembourg,1966,1
Luxembourg,1967,1
Luxembourg,1968,1
Luxembourg,1969,1
Luxembourg,1970,1
Luxembourg,1971,1
Luxembourg,1972,1
Luxembourg,1973,1
Luxembourg,1974,1
Luxembourg,1975,1
Luxembourg,1976,1
Luxembourg,1977,1
Luxembourg,1978,1
Luxembourg,1979,1
Luxembourg,1980,1
Luxembourg,1981,1
Luxembourg,1985,1
Luxembourg,1986,1
Luxembourg,1987,1
Luxembourg,1988,1
Luxembourg,1989,1
Luxembourg,1990,1
Luxembourg,1991,1
Luxembourg,1992,1
Luxembourg,1993,1
Luxembourg,1994,1
Luxembourg,1995,1
Luxembourg,1996,1
Luxembourg,1997,1
Luxembourg,1998,1
Luxembourg,1999,1
Luxembourg,2000,1
Luxembourg,2001,1
Luxembourg,2002,1
Luxembourg,2003,1
Luxembourg,2004,1
Luxembourg,2005,1
Luxembourg,2006,1
Mexico,1960,1
Mexico,1961,1
Mexico,1962,1
Mexico,1963,1
Mexico,1964,1
Mexico,1965,1
Mexico,1966,1
Mexico,1967,1
Mexico,1968,1
Mexico,1969,1
Netherlands,1961,1
Netherlands,1962,1
Netherlands,1963,1
Netherlands,1964,1
Netherlands,1965,1
Netherlands,1966,1
Netherlands,1967,1
Netherlands,1968,1
Netherlands,1969,1
Netherlands,1970,1
Netherlands,1971,1
Netherlands,1972,1
Netherlands,1973,1
Netherlands,1974,1
Netherlands,1975,1
Netherlands,1976,1
Netherlands,1977,1
Netherlands,1978,1
Netherlands,1979,1
Netherlands,1980,1
Netherlands,1981,1
Netherlands,1985,1
Netherlands,1986,1
Netherlands,1987,1
Netherlands,1988,1
Netherlands,1989,1
Netherlands,1990,1
Netherlands,1991,1
Netherlands,1992,1
Netherlands,1993,1
Netherlands,1994,1
Netherlands,1995,1
Netherlands,1996,1
Netherlands,1997,1
Netherlands,1998,1
Netherlands,1999,1
Netherlands,2000,1
Netherlands,2001,1
Netherlands,2002,1
Netherlands,2003,1
Netherlands,2004,1
Netherlands,2005,1
Netherlands,2006,1
New Zealand,1950,1
New Zealand,1951,1
New Zealand,1952,1
New Zealand,1953,1
New Zealand,1954,1
New Zealand,1955,1
New Zealand,1956,1
New Zealand,1957,1
New Zealand,1958,1
New Zealand,1959,1
New Zealand,1960,1
New Zealand,1961,1
New Zealand,1962,1
New Zealand,1963,1
New Zealand,1964,1
New Zealand,1965,1
New Zealand,1966,1
New Zealand,1967,1
New Zealand,1968,1
New Zealand,1969,1
New Zealand,1970,1
New Zealand,1971,1
New Zealand,1972,1
New Zealand,1973,1
New Zealand,1974,1
New Zealand,1975,1
New Zealand,1976,1
New Zealand,1977,1
New Zealand,1978,1
New Zealand,1979,1
New Zealand,1980,1
New Zealand,1981,1
New Zealand,1985,1
New Zealand,1986,1
New Zealand,1987,1
New Zealand,1988,1
New Zealand,1989,1
New Zealand,1990,1
New Zealand,1991,1
New Zealand,1992,1
New Zealand,1993,1
New Zealand,1994,1
New Zealand,1995,1
New Zealand,1996,1
New Zealand,1997,1
New Zealand,1998,1
New Zealand,1999,1
New Zealand,2000,1
New Zealand,2001,1
New Zealand,2002,1
New Zealand,2003,1
New Zealand,2004,1
New Zealand,2005,1
New Zealand,2006,1
Norway,1956,1
Norway,1957,1
Norway,1958,1
Norway,1959,1
Norway,1960,1
Norway,1961,1
Norway,1962,1
Norway,1963,1
Norway,1964,1
Norway,1965,1
Norway,1966,1
Norway,1967,1
Norway,1968,1
Norway,1969,1
Norway,1970,1
Norway,1971,1
Norway,1972,1
Norway,1973,1
Norway,1974,1
Norway,1975,1
Norway,1976,1
Norway,1977,1
Norway,1978,1
Norway,1979,1
Norway,1980,1
Norway,1981,1
Norway,1985,1
Norway,1986,1
Norway,1987,1
Norway,1988,1
Norway,1989,1
Norway,1990,1
Norway,1991,1
Norway,1992,1
Norway,1993,1
Norway,1994,1
Norway,1995,1
Norway,1996,1
Norway,1997,1
Norway,1998,1
Norway,1999,1
Norway,2000,1
Norway,2001,1
Norway,2002,1
Norway,2003,1
Norway,2004,1
Norway,2005,1
Norway,2006,1
Poland,1976,1
Poland,1977,1
Poland,1978,1
Poland,1979,1
Poland,1980,1
Poland,1981,1
Portugal,1956,1
Portugal,1957,1
Portugal,1958,1
Portugal,1959,1
Portugal,1960,1
Portugal,1961,1
Portugal,1962,1
Portugal,1963,1
Portugal,1964,1
Portugal,1965,1
Portugal,1966,1
Portugal,1967,1
Portugal,1968,1
Portugal,1969,1
Portugal,1970,1
Portugal,1971,1
Portugal,1972,1
Portugal,1973,1
Portugal,1974,1
Portugal,1975,1
Portugal,1976,1
Portugal,1977,1
Portugal,1978,1
Portugal,1979,1
Portugal,1980,1
Portugal,1981,1
Portugal,1985,1
Portugal,1986,1
Portugal,1987,1
Portugal,1988,1
Portugal,1989,1
Portugal,1990,1
Portugal,1991,1
Portugal,1992,1
Portugal,1993,1
Portugal,1994,1
Portugal,1995,1
Portugal,1996,1
Portugal,1997,1
Portugal,1998,1
Portugal,1999,1
Portugal,2000,1
Portugal,2001,1
Portugal,2002,1
Portugal,2003,1
Portugal,2004,1
Portugal,2005,1
Portugal,2006,1
South Africa,1958,1
South Africa,1959,1
South Africa,1960,1
South Africa,1961,1
South Africa,1962,1
South Africa,1963,1
South Africa,1964,1
South Africa,1965,1
South Africa,1966,1
South Africa,1967,1
South Africa,1968,1
South Africa,1969,1
Spain,1956,1
Spain,1957,1
Spain,1958,1
Spain,1959,1
Spain,1960,1
Spain,1961,1
Spain,1962,1
Spain,1963,1
Spain,1964,1
Spain,1965,1
Spain,1966,1
Spain,1967,1
Spain,1968,1
Spain,1969,1
Spain,1970,1
Spain,1971,1
Spain,1972,1
Spain,1973,1
Spain,1974,1
Spain,1975,1
Spain,1976,1
Spain,1977,1
Spain,1978,1
Spain,1979,1
Spain,1980,1
Spain,1981,1
Spain,1985,1
Spain,1986,1
Spain,1987,1
Spain,1988,1
Spain,1989,1
Spain,1990,1
Spain,1991,1
Spain,1992,1
Spain,1993,1
Spain,1994,1
Spain,1995,1
Spain,1996,1
Spain,1997,1
Spain,1998,1
Spain,1999,1
Spain,2000,1
Spain,2001,1
Spain,2002,1
Spain,2003,1
Spain,2004,1
Spain,2005,1
Spain,2006,1
Sweden,1951,1
Sweden,1952,1
Sweden,1953,1
Sweden,1954,1
Sweden,1955,1
Sweden,1956,1
Sweden,1957,1
Sweden,1958,1
Sweden,1959,1
Sweden,1960,1
Sweden,1961,1
Sweden,1962,1
Sweden,1963,1
Sweden,1964,1
Sweden,1965,1
Sweden,1966,1
Sweden,1967,1
Sweden,1968,1
Sweden,1969,1
Sweden,1970,1
Sweden,1971,1
Sweden,1972,1
Sweden,1973,1
Sweden,1974,1
Sweden,1975,1
Sweden,1976,1
Sweden,1977,1
Sweden,1978,1
Sweden,1979,1
Sweden,1980,1
Sweden,1981,1
Sweden,1985,1
Sweden,1986,1
Sweden,1987,1
Sweden,1988,1
Sweden,1989,1
Sweden,1990,1
Sweden,1991,1
Sweden,1992,1
Sweden,1993,1
Sweden,1994,1
Sweden,1995,1
Sweden,1996,1
Sweden,1997,1
Sweden,1998,1
Sweden,1999,1
Sweden,2000,1
Sweden,2001,1
Sweden,2002,1
Sweden,2003,1
Sweden,2004,1
Sweden,2005,1
Sweden,2006,1
Switzerland,1956,1
Switzerland,1957,1
Switzerland,1958,1
Switzerland,1959,1
Switzerland,1960,1
Switzerland,1961,1
Switzerland,1962,1
Switzerland,1963,1
Switzerland,1964,1
Switzerland,1965,1
Switzerland,1966,1
Switzerland,1967,1
Switzerland,1968,1
Switzerland,1969,1
Switzerland,1970,1
Switzerland,1971,1
Switzerland,1972,1
Switzerland,1973,1
Switzerland,1974,1
Switzerland,1975,1
Switzerland,1976,1
Switzerland,1977,1
Switzerland,1978,1
Switzerland,1979,1
Switzerland,1980,1
Switzerland,1981,1
Switzerland,1985,1
Switzerland,1986,1
Switzerland,1987,1
Switzerland,1988,1
Switzerland,1989,1
Switzerland,1990,1
Switzerland,1991,1
Switzerland,1992,1
Switzerland,1993,1
Switzerland,1994,1
Switzerland,1995,1
Switzerland,1996,1
Switzerland,1997,1
Switzerland,1998,1
Switzerland,1999,1
Switzerland,2000,1
Switzerland,2001,1
Switzerland,2002,1
Switzerland,2003,1
Switzerland,2004,1
Switzerland,2005,1
Switzerland,2006,1
Turkey,1956,1
Turkey,1957,1
Turkey,1958,1
Turkey,1959,1
Turkey,1960,1
Turkey,1961,1
Turkey,1962,1
Turkey,1963,1
Turkey,1964,1
Turkey,1965,1
Turkey,1966,1
Turkey,1967,1
Turkey,1968,1
Turkey,1969,1
Turkey,1982,1
Turkey,1983,1
Turkey,1984,1
Turkey,2007,1
Turkey,2008,1
Turkey,2009,1
Turkey,2010,1
Turkey,2011,1
Turkey,2012,1
Turkey,2013,1
Turkey,2014,1
Turkey,2015,1
Turkey,2016,1
Turkey,2017,1
Turkey,2018,1
United Kingdom,1951,1
United Kingdom,1952,1
United Kingdom,1953,1
United Kingdom,1954,1
United Kingdom,1955,1
United Kingdom,1956,1
United Kingdom,1957,1
United Kingdom,1958,1
United Kingdom,1959,1
United Kingdom,1960,1
United Kingdom,1961,1
United Kingdom,1962,1
United Kingdom,1963,1
United Kingdom,1964,1
United Kingdom,1965,1
United Kingdom,1966,1
United Kingdom,1967,1
United Kingdom,1968,1
United Kingdom,1969,1
United Kingdom,1970,1
United Kingdom,1971,1
United Kingdom,1972,1
United Kingdom,1973,1
United Kingdom,1974,1
United Kingdom,1975,1
United Kingdom,1976,1
United Kingdom,1977,1
United Kingdom,1978,1
United Kingdom,1979,1
United Kingdom,1980,1
United Kingdom,1981,1
United Kingdom,1985,1
United Kingdom,1986,1
United Kingdom,1987,1
United Kingdom,1988,1
United Kingdom,1989,1
United Kingdom,1990,1
United Kingdom,1991,1
United Kingdom,1992,1
United Kingdom,1993,1
United Kingdom,1994,1
United Kingdom,1995,1
United Kingdom,1996,1
United Kingdom,1997,1
United Kingdom,1998,1
United Kingdom,1999,1
United Kingdom,2000,1
United Kingdom,2001,1
United Kingdom,2002,1
United Kingdom,2003,1
United Kingdom,2004,1
United Kingdom,2005,1
United Kingdom,2006,1
United States,1956,1
United States,1957,1
United States,1958,1
United States,1959,1
United States,1960,1
United States,1961,1
United States,1962,1
United States,1963,1
United States,1964,1
United States,1965,1
United States,1966,1
United States,1967,1
United States,1968,1
United States,1969,1
United States,1970,1
United States,1971,1
United States,1972,1
United States,1973,1
United States,1974,1
United States,1975,1
United States,1976,1
United States,1977,1
United States,1978,1
United States,1979,1
United States,1980,1
United States,1981,1
United States,1985,1
United States,1986,1
United States,1987,1
United States,1988,1
United States,1989,1
United States,1990,1
United States,1991,1
United States,1992,1
United States,1993,1
United States,1994,1
United States,1995,1
United States,1996,1
United States,1997,1
United States,1998,1
United States,1999,1
United States,2000,1
United States,2001,1
United States,2002,1
United States,2003,1
United States,2004,1
United States,2005,1
United States,2006,1
