Downloaded from wid.world on 16-04-2021 at 02:48:06
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1996;0.5155189883
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1997;0.517229855
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1998;0.518199052
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1999;0.5132072602
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2000;0.5126980755
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2001;0.5142385092
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2002;0.5139138614
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2003;0.5121346862
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2004;0.5195854492
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2005;0.5167356338
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2006;0.5215973076
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2007;0.5101223068
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2008;0.5047457326
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2009;0.5035437098
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2010;0.503189392
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2011;0.4974642284
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2012;0.4977148536
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2013;0.4990034494
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2014;0.4938981949
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2015;0.4964219779
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2016;0.4987890237
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2017;0.5021904521
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2018;0.5021904702
Afghanistan;"gptinc_pall_992_j_AF
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2019;0.5021904527
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1960;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1961;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1962;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1963;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1964;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1965;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1966;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1967;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1968;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1969;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1970;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1971;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1972;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1973;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1974;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1975;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1976;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1977;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1978;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1979;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1980;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1981;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1982;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1983;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1984;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1985;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1986;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1987;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1988;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1989;
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1990;0.6903460963
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1991;0.6941713275
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1992;0.6952928152
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1993;0.6908168656
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1994;0.6905693233
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1995;0.6893948837
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1996;0.6896831126
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1997;0.6912816813
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1998;0.6913173838
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1999;0.6937394442
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2000;0.6977588082
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2001;0.6969194901
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2002;0.6966232904
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2003;0.6964810529
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2004;0.6956517471
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2005;0.6973041323
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2006;0.6991484013
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2007;0.7019887158
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2008;0.6999795274
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2009;0.6973018446
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2010;0.6967278153
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2011;0.687936345
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2012;0.6908817293
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2013;0.6882136346
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2014;0.6842744073
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2015;0.6832600079
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2016;0.680880587
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2017;0.6794885388
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2018;0.6767479133
Africa;"gptinc_pall_992_j_QB
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2019;0.6755344948
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1960;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1961;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1962;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1963;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1964;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1965;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1966;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1967;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1968;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1969;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1970;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1971;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1972;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1973;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1974;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1975;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1976;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1977;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1978;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1979;
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1980;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1981;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1982;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1983;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1984;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1985;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1986;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1987;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1988;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1989;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1990;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1991;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1992;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1993;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1994;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1995;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1996;0.42972673
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1997;0.4366130915
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1998;0.4420992412
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1999;0.4447901653
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2000;0.4449418076
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2001;0.4490271354
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2002;0.4557414503
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2003;0.44908373
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2004;0.4439733297
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2005;0.4401322874
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2006;0.442352922
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2007;0.4346143247
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2008;0.4403341048
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2009;0.4374268598
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2010;0.4335602979
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2011;0.435217702
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2012;0.4357091382
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2013;0.4550483641
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2014;0.4657075572
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2015;0.4629326537
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2016;0.4640544167
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2017;0.4646748846
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2018;0.4647916968
Albania;"gptinc_pall_992_j_AL
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2019;0.4650441207
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1960;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1961;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1962;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1963;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1964;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1965;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1966;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1967;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1968;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1969;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1970;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1971;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1972;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1973;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1974;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1975;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1976;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1977;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1978;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1979;
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1980;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1981;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1982;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1983;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1984;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1985;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1986;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1987;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1988;0.5897339715
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1989;0.5807992881
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1990;0.5718651675
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1991;0.5629316613
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1992;0.5539988986
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1993;0.5450670065
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1994;0.5361361439
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1995;0.5272065171
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1996;0.523025288
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1997;0.5188440632
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1998;0.5146628412
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;1999;0.5104816151
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2000;0.5063004066
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2001;0.5021191927
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2002;0.4979379773
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2003;0.4937567772
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2004;0.4895755771
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2005;0.4853943699
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2006;0.4812131724
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2007;0.4770319825
Algeria;"gptinc_pall_992_j_DZ
Pre-tax national income
Total population | Gini coefficient | adults | equal split
";pall;2008;0.4728507965
